host_id,x,y,target_host
4,850.1917,800.3324,7
4,84.9852,607.3869,5
4,370.7358,415.4988,3
4,906.7554,514.8143,4
5,771.6581,119.9126,6
5,437.261,334.5754,9
5,458.9475,523.7529,3
5,679.2913,79.2644,6
5,151.661,899.388,5
5,149.1517,777.7372,5
5,473.5336,906.6844,2
5,359.1208,130.0575,1
5,962.1901,525.7808,4
5,734.6677,529.7571,4
5,583.1502,521.3312,3
5,699.0389,190.3143,6
5,934.251,731.2356,7
5,771.6581,119.9126,6
5,131.8732,540.159,3
5,684.0114,371.1052,4
5,596.2286,504.6672,3
5,298.295,51.6817,1
5,116.4432,946.3005,5
5,437.261,334.5754,9
5,680.4088,107.2826,6
5,500.1451,894.4058,2
5,295.1667,670.8975,3
5,228.658,488.8749,3
5,415.881,454.5168,3
5,213.595,617.0067,3
5,88.1996,474.0096,8
5,306.2306,179.6114,1
5,539.4109,810.9423,2
5,929.3798,288.8676,6
5,506.978,260.177,9
5,88.1996,474.0096,8
5,407.1212,950.8761,2
5,294.7627,800.8787,5
5,502.5909,771.7657,3
5,958.6163,975.9094,7
5,596.5821,515.6303,3
5,855.6895,643.6385,4
5,956.0504,153.0032,6
5,603.2975,201.8325,4
5,941.5645,724.4557,7
5,580.2353,719.9516,3
5,877.2514,488.5317,4
5,811.2503,397.3785,4
5,464.0081,172.9828,9
5,855.6895,643.6385,4
5,661.1366,495.627,4
5,606.6489,528.4616,3
5,439.4509,839.9792,2
5,511.3299,894.7833,2
5,962.1901,525.7808,4
5,649.4115,203.6959,4
5,775.8601,673.8166,4
5,793.8686,895.9117,7
5,680.4088,107.2826,6
5,264.2108,335.518,9
5,23.6974,463.0432,1
5,460.864,322.4421,9
5,236.352,934.6672,5
5,412.4169,870.7393,2
5,761.4,460.9529,4
5,750.0444,456.967,4
5,436.1681,543.4177,3
5,550.5723,777.2307,2
5,396.9469,294.7598,9
5,213.595,617.0067,3
5,275.558,549.0906,3
5,912.8006,387.2479,4
5,467.23,916.2745,2
5,386.9802,947.4908,5
5,311.2278,37.6272,1
5,506.978,260.177,9
5,958.963,441.3639,4
5,412.4169,870.7393,2
5,685.5632,491.3669,4
5,709.3834,671.5168,3
5,628.4361,936.1472,2
1,635.6604,123.6243,6
1,310.9449,83.6737,1
1,976.2449,323.5814,6
1,342.1376,340.7121,9
1,576.2878,356.3162,4
1,671.4515,639.5084,3
7,274.3071,697.8254,3
7,600.4994,148.8064,6
7,986.2401,225.9286,6
7,211.6891,597.5921,3
7,173.8642,125.8872,1
7,498.3403,190.2718,9
7,641.6657,730.5783,2
7,498.3403,190.2718,9
7,933.5556,42.7807,6
7,753.339,380.1341,4
7,500.1451,894.4058,2
7,641.6657,730.5783,2
7,376.2598,862.3597,5
6,472.5734,973.9867,2
6,611.3872,252.4185,4
6,933.5556,42.7807,6
6,529.0126,783.3412,3
6,174.224,877.2679,5
6,235.7338,959.6825,5
6,661.5027,198.2273,6
6,295.1667,670.8975,3
6,204.3823,705.6601,5
6,0.3782,907.9433,5
6,160.1456,227.5156,1
6,366.1871,479.7326,3
6,670.2976,324.3734,4
6,160.1456,227.5156,1
6,699.0389,190.3143,6
6,376.2598,862.3597,5
6,714.2614,734.0635,2
1,934.251,731.2356,7
1,308.376,607.7942,3
1,262.4978,181.484,1
1,116.5552,635.8442,5
1,534.1318,331.3041,4
1,357.0575,626.2324,3
1,350.0659,77.8083,1
1,35.0233,360.0183,1
1,433.1122,486.1077,3
1,663.7543,205.4745,6
1,588.4317,364.2068,4
1,693.2989,842.5098,2
1,306.2306,179.6114,1
1,578.1862,325.5245,4
1,596.6407,154.4159,6
1,688.2206,566.1428,4
1,588.4317,364.2068,4
1,652.6092,702.6173,3
1,84.9852,607.3869,5
1,661.5027,198.2273,6
1,489.7183,688.7955,3
2,115.0727,572.9613,5
2,479.8952,495.0952,3
2,652.4386,485.8382,4
2,306.9914,279.3754,1
2,244.4721,128.8578,1
2,42.6907,141.9295,1
3,35.6284,968.2699,5
3,264.2108,335.518,9
3,749.795,617.4357,4
3,831.1928,927.2026,7
3,977.6678,159.4324,6
3,302.1976,522.7578,3
3,597.5454,356.7054,4
3,983.0622,832.0158,7
3,102.2373,967.9059,5
3,754.6136,62.2295,6
3,505.0951,281.461,4
3,572.5734,465.6155,3
3,765.2185,677.477,4
3,213.595,617.0067,3
4,75.7224,530.5046,8
4,407.1212,950.8761,2
4,906.7554,514.8143,4
4,954.889,117.2182,6
4,771.6581,119.9126,6
4,248.5579,884.4178,5
4,137.0537,220.0965,1
4,415.881,454.5168,3
4,906.7554,514.8143,4
4,962.1901,525.7808,4
4,178.4663,685.9632,5
4,178.4663,685.9632,5
4,352.4895,24.5409,1
4,234.4594,284.5212,1
4,928.3674,631.4561,7
4,344.2118,660.1142,3
4,171.3348,56.1754,1
4,25.969,130.4518,1
4,149.1517,777.7372,5
4,437.261,334.5754,9
4,54.916,204.2892,1
4,965.3877,427.1891,4
4,294.5781,589.0204,3
4,177.6703,131.2184,1
4,965.3877,427.1891,4
4,667.1854,540.1701,4
4,592.8187,0.6368,6
4,679.2913,79.2644,6
4,962.1901,525.7808,4
4,93.5636,709.5039,5
5,467.23,916.2745,2
5,637.4974,867.3562,2
5,663.7543,205.4745,6
5,880.0454,755.2312,7
5,116.5552,635.8442,5
5,148.0418,952.1138,5
5,460.864,322.4421,9
5,529.0126,783.3412,3
5,538.6059,542.5625,3
5,114.7889,78.2924,1
5,388.6363,449.9732,3
5,23.6974,463.0432,1
5,99.2318,337.054,1
5,550.5723,777.2307,2
5,234.4594,284.5212,1
5,775.8601,673.8166,4
5,94.7855,116.0152,1
5,550.5723,777.2307,2
5,433.1122,486.1077,3
5,401.4136,53.3794,1
5,450.4423,319.7389,9
5,793.8686,895.9117,7
5,938.6728,546.5973,4
5,611.3872,252.4185,4
5,555.9101,314.035,4
5,88.1996,474.0096,8
5,607.6174,989.4664,2
5,412.4169,870.7393,2
5,420.0309,345.0058,9
5,71.6633,219.6367,1
5,641.2598,789.606,2
5,429.9714,228.8632,9
5,474.6261,309.5022,9
5,0.3782,907.9433,5
5,529.6633,688.4332,3
5,212.7008,317.7721,1
5,291.0002,351.7327,9
5,755.0816,37.4539,6
5,661.1366,495.627,4
5,228.658,488.8749,3
5,793.8686,895.9117,7
5,958.6163,975.9094,7
5,413.3508,773.1555,3
5,958.6163,975.9094,7
5,793.8686,895.9117,7
5,886.0026,74.8774,6
5,811.2503,397.3785,4
5,607.6174,989.4664,2
5,649.4115,203.6959,4
5,517.7614,674.0052,3
5,502.5909,771.7657,3
5,850.1917,800.3324,7
5,691.5703,764.8402,2
5,607.6174,989.4664,2
5,101.0442,907.0532,5
5,236.352,934.6672,5
5,994.391,368.8567,6
5,586.6343,533.2971,3
5,840.0206,997.7458,7
5,161.9603,802.6677,5
5,204.3823,705.6601,5
5,412.4169,870.7393,2
5,799.7635,35.4652,6
5,700.0714,193.6119,6
5,983.2648,346.8783,6
5,27.8102,875.2488,5
5,128.1299,351.8753,1
5,832.3507,473.3552,4
5,116.4432,946.3005,5
5,213.595,617.0067,3
1,450.4423,319.7389,9
1,318.6494,606.935,3
1,702.1167,349.5339,4
7,938.6728,546.5973,4
7,645.2047,943.6486,2
7,274.3071,697.8254,3
8,4.6026,826.7225,5
8,929.3798,288.8676,6
8,127.7152,140.5576,1
8,36.4059,925.0447,5
7,641.6657,730.5783,2
7,274.3071,697.8254,3
6,670.2976,324.3734,4
6,174.224,877.2679,5
6,450.4423,319.7389,9
6,23.6974,463.0432,1
6,809.6548,648.0411,4
6,670.2976,324.3734,4
6,895.4292,241.6478,6
6,983.2648,346.8783,6
6,895.4292,241.6478,6
6,324.939,673.6891,3
6,224.7338,710.383,5
6,925.2291,478.8147,4
6,235.7338,959.6825,5
6,160.1456,227.5156,1
6,954.889,117.2182,6
6,294.7627,800.8787,5
6,603.2975,201.8325,4
6,16.124,929.1298,5
6,401.4366,560.2451,3
6,876.2582,960.3273,7
1,393.1656,559.7265,3
1,142.5288,442.5649,8
1,213.595,617.0067,3
1,623.7896,164.8583,6
1,603.2975,201.8325,4
1,386.8173,764.069,3
1,286.8452,509.1003,3
1,771.6581,119.9126,6
1,291.0002,351.7327,9
1,589.545,975.645,2
1,671.4515,639.5084,3
1,81.3185,281.2386,1
1,433.1122,486.1077,3
1,104.6101,470.9043,8
1,81.3185,281.2386,1
1,22.4455,970.1571,5
1,81.3185,281.2386,1
1,557.1804,307.5181,4
1,965.3877,427.1891,4
1,21.6136,355.8978,1
1,996.9725,880.8606,7
1,306.2747,531.8312,3
1,855.8354,598.8614,4
1,558.9193,651.7474,3
1,816.4327,210.6787,6
1,518.1807,837.552,2
1,474.6261,309.5022,9
1,724.4686,423.3988,4
1,862.292,893.8478,7
1,917.705,301.9719,6
1,787.6628,483.1045,4
1,578.701,267.5985,4
2,820.3396,694.5194,7
2,505.0951,281.461,4
2,799.7635,35.4652,6
2,724.4686,423.3988,4
2,747.4623,216.2514,6
2,876.5963,575.2393,4
2,876.5963,575.2393,4
2,534.1318,331.3041,4
2,460.864,322.4421,9
2,370.7358,415.4988,3
2,505.0951,281.461,4
2,880.0454,755.2312,7
2,679.2913,79.2644,6
2,88.1426,696.3656,5
2,412.7252,848.1627,2
2,22.4455,970.1571,5
2,641.6657,730.5783,2
2,883.2276,531.3623,4
2,248.5579,884.4178,5
2,95.5418,895.9129,5
2,590.7128,313.0337,4
2,370.7358,415.4988,3
2,230.143,848.9728,5
2,232.3354,623.637,3
2,679.2913,79.2644,6
3,412.7252,848.1627,2
3,528.5371,420.1411,3
3,591.7257,869.4931,2
3,388.377,125.7895,1
3,721.8011,495.2605,4
3,987.0382,30.9115,6
3,289.3242,871.1047,5
3,721.8011,495.2605,4
3,398.1335,846.9282,2
3,406.237,391.1357,3
3,397.4336,460.8477,3
3,673.6356,282.7188,4
3,183.5521,167.8678,1
3,674.0655,562.6119,4
3,63.0459,501.9757,8
3,965.6478,193.2948,6
3,498.3403,190.2718,9
3,346.1631,911.7179,5
3,294.5781,589.0204,3
3,248.8404,842.3546,5
3,709.4293,879.4223,2
3,806.4122,317.1755,4
3,23.6974,463.0432,1
3,284.1114,286.3016,1
3,813.2913,946.6564,7
3,975.6338,579.6404,4
3,681.4123,816.9813,2
3,490.6942,422.9939,3
3,977.6678,159.4324,6
3,652.6092,702.6173,3
3,116.5552,635.8442,5
3,965.6478,193.2948,6
3,127.3022,674.901,5
3,424.6091,849.6579,2
3,977.6678,159.4324,6
3,366.9031,534.4709,3
3,965.1469,372.16,6
3,630.1172,153.1548,6
3,21.8947,373.4195,1
3,440.6187,381.0335,3
3,746.4189,324.8913,4
3,958.6163,975.9094,7
3,420.8675,433.096,3
3,761.4,460.9529,4
3,371.308,955.488,5
4,596.5821,515.6303,3
4,413.3508,773.1555,3
4,723.1675,906.754,2
4,592.8187,0.6368,6
4,98.3341,174.6589,1
4,398.1335,846.9282,2
4,71.6633,219.6367,1
4,981.433,554.9423,4
4,883.2276,531.3623,4
4,814.0467,250.4251,6
4,149.1517,777.7372,5
4,667.1854,540.1701,4
4,558.4378,312.4189,4
4,368.8236,637.2621,3
4,573.8675,123.0528,6
4,194.3605,602.0198,3
4,661.5027,198.2273,6
4,637.4974,867.3562,2
4,709.4293,879.4223,2
4,370.7358,415.4988,3
5,81.3185,281.2386,1
5,112.625,415.1835,1
5,478.766,656.1427,3
5,302.1212,625.6872,3
5,877.2514,488.5317,4
5,101.0442,907.0532,5
5,744.0344,162.2937,6
5,284.7704,788.6346,5
5,290.516,358.388,9
5,154.9443,209.7392,1
5,688.2206,566.1428,4
5,948.1121,39.4723,6
5,981.6989,669.473,7
5,749.795,617.4357,4
5,86.8092,80.9737,1
5,473.4188,432.6649,3
5,62.0155,79.6377,1
5,655.4936,133.9456,6
5,966.4217,943.8999,7
5,284.2288,687.3856,3
5,101.0442,907.0532,5
5,540.4958,797.8781,2
5,86.8092,80.9737,1
5,436.1681,543.4177,3
5,745.1998,831.7203,7
5,264.2108,335.518,9
5,652.4386,485.8382,4
5,88.1996,474.0096,8
5,529.0126,783.3412,3
5,57.6486,683.9568,5
5,298.295,51.6817,1
5,688.2206,566.1428,4
5,930.6746,635.6043,7
5,674.2297,797.2098,2
5,529.6633,688.4332,3
5,204.3823,705.6601,5
5,150.5026,639.5778,5
1,254.9838,631.246,3
1,583.1502,521.3312,3
1,294.5781,589.0204,3
1,983.2648,346.8783,6
1,302.6364,111.0011,1
1,25.337,972.6882,5
7,652.6092,702.6173,3
7,211.6891,597.5921,3
8,558.4378,312.4189,4
7,641.6657,730.5783,2
7,173.8642,125.8872,1
7,500.1451,894.4058,2
7,500.1451,894.4058,2
7,589.545,975.645,2
7,641.6657,730.5783,2
7,641.6657,730.5783,2
7,224.1885,821.4688,5
6,81.3185,281.2386,1
6,302.6364,111.0011,1
6,544.0739,275.3788,4
6,324.939,673.6891,3
6,440.6187,381.0335,3
6,506.978,260.177,9
6,160.1456,227.5156,1
6,35.6284,968.2699,5
6,80.4181,586.562,5
6,155.9263,90.2131,1
6,472.5734,973.9867,2
6,160.1456,227.5156,1
6,35.6284,968.2699,5
6,102.2373,967.9059,5
6,160.1456,227.5156,1
6,895.4292,241.6478,6
6,699.0389,190.3143,6
6,174.224,877.2679,5
6,965.6478,193.2948,6
6,16.124,929.1298,5
6,0.3782,907.9433,5
9,478.6762,671.2126,3
1,199.8617,221.3494,1
1,181.1415,683.1892,5
1,139.4508,228.863,1
1,518.1807,837.552,2
1,704.0998,42.0396,6
1,735.1533,923.0242,7
1,744.0344,162.2937,6
1,785.3063,702.7393,7
1,518.1807,837.552,2
1,424.6091,849.6579,2
1,489.0474,920.5604,2
1,596.6407,154.4159,6
1,785.3063,702.7393,7
1,142.5288,442.5649,8
1,831.4184,392.5065,4
1,35.0233,360.0183,1
1,306.2747,531.8312,3
1,194.3605,602.0198,3
1,850.1917,800.3324,7
1,956.0504,153.0032,6
1,165.1756,185.7552,1
1,925.2291,478.8147,4
1,933.5556,42.7807,6
1,983.0622,832.0158,7
1,291.6683,499.402,3
1,183.5521,167.8678,1
1,956.0504,153.0032,6
1,180.382,594.037,3
1,681.4123,816.9813,2
1,774.959,971.8902,7
1,291.0002,351.7327,9
1,880.6261,493.3228,4
1,63.0459,501.9757,8
2,244.4721,128.8578,1
2,479.8952,495.0952,3
2,808.9696,515.4586,4
2,98.3341,174.6589,1
2,953.4606,415.4601,4
2,479.8952,495.0952,3
2,876.5963,575.2393,4
2,724.4686,423.3988,4
2,91.7432,699.6836,5
2,174.3433,953.8804,5
2,572.5734,465.6155,3
2,401.4366,560.2451,3
2,975.6338,579.6404,4
2,808.9696,515.4586,4
2,799.7635,35.4652,6
2,639.2041,729.2403,3
2,639.2041,729.2403,3
3,80.4181,586.562,5
3,591.7257,869.4931,2
3,47.0378,606.559,5
3,984.3352,264.4669,6
3,339.4912,851.8631,5
3,965.1469,372.16,6
3,132.5322,206.0966,1
3,54.916,204.2892,1
3,139.579,95.1949,1
3,112.625,415.1835,1
3,434.5764,610.6939,3
3,306.9914,279.3754,1
3,702.1167,349.5339,4
3,965.1469,372.16,6
3,981.6989,669.473,7
3,975.6338,579.6404,4
3,224.7338,710.383,5
3,746.4189,324.8913,4
3,975.6338,579.6404,4
3,965.6478,193.2948,6
3,534.1318,331.3041,4
3,95.5418,895.9129,5
3,754.6136,62.2295,6
3,442.7967,169.2856,1
3,754.6136,62.2295,6
3,977.17,494.8208,4
3,736.8488,132.2262,6
3,517.7614,674.0052,3
3,753.339,380.1341,4
3,309.4741,328.2509,9
3,295.1667,670.8975,3
3,732.4054,3.9855,6
3,366.9031,534.4709,3
3,502.5909,771.7657,3
3,53.1732,642.4714,5
3,965.2927,888.3011,7
3,550.5723,777.2307,2
3,301.3095,53.8398,1
3,534.1318,331.3041,4
3,589.545,975.645,2
3,54.916,204.2892,1
3,661.2999,355.2711,4
3,840.0206,997.7458,7
3,80.4181,586.562,5
3,426.8894,967.8395,2
3,324.9407,606.3146,3
3,736.8488,132.2262,6
4,212.363,112.1195,1
4,262.4978,181.484,1
4,387.9526,189.62,1
4,661.5027,198.2273,6
4,386.8173,764.069,3
4,685.5275,572.2533,4
4,23.791,465.6736,1
4,600.4994,148.8064,6
4,94.7855,116.0152,1
4,714.2614,734.0635,2
4,23.791,465.6736,1
4,146.5711,371.5883,1
4,965.3877,427.1891,4
4,761.4,460.9529,4
4,104.6101,470.9043,8
4,876.5963,575.2393,4
4,131.8732,540.159,3
4,373.3634,653.0116,3
4,657.1774,174.6117,6
4,332.8598,142.9294,1
4,771.6581,119.9126,6
5,714.2614,734.0635,2
5,663.8683,991.4506,2
5,420.0309,345.0058,9
5,606.6489,528.4616,3
5,473.5336,906.6844,2
5,529.6633,688.4332,3
5,442.7967,169.2856,1
5,261.5343,437.6656,3
5,831.1928,927.2026,7
5,63.0459,501.9757,8
5,883.2276,531.3623,4
5,412.4169,870.7393,2
5,295.1667,670.8975,3
5,688.2206,566.1428,4
5,589.545,975.645,2
5,396.9469,294.7598,9
5,59.1425,740.8,5
5,529.6633,688.4332,3
5,517.7614,674.0052,3
5,710.4711,460.4688,4
5,244.4721,128.8578,1
5,655.9262,630.1973,3
5,371.308,955.488,5
5,571.5501,686.1979,3
5,751.8003,815.9234,7
5,57.6486,683.9568,5
5,663.7543,205.4745,6
5,237.8798,823.666,5
5,171.3348,56.1754,1
5,396.2675,669.1746,3
5,164.8365,546.546,3
5,833.883,825.3233,7
5,785.3063,702.7393,7
5,344.6982,333.3029,9
5,310.9449,83.6737,1
5,86.8092,80.9737,1
5,309.3684,957.1028,5
5,375.8303,429.7469,3
5,668.5787,728.6061,2
1,960.955,298.0989,6
1,16.124,929.1298,5
1,598.8902,469.2602,4
1,183.5521,167.8678,1
1,808.4865,390.3583,4
1,744.0344,162.2937,6
8,359.6072,581.6103,3
8,116.4432,946.3005,5
7,173.8642,125.8872,1
7,500.1451,894.4058,2
7,641.6657,730.5783,2
8,808.4865,390.3583,4
8,396.4116,660.4983,3
8,723.1675,906.754,2
8,342.1376,340.7121,9
8,808.4865,390.3583,4
8,529.6633,688.4332,3
8,799.7635,35.4652,6
7,586.6343,533.2971,3
7,744.0344,162.2937,6
7,557.1804,307.5181,4
7,498.3403,190.2718,9
7,769.1226,407.2762,4
7,641.6657,730.5783,2
6,852.1689,421.9855,4
6,422.3966,870.6404,2
6,761.4,460.9529,4
6,699.0389,190.3143,6
6,155.9263,90.2131,1
6,852.1689,421.9855,4
6,155.9263,90.2131,1
6,755.5434,171.1028,6
6,852.1689,421.9855,4
6,412.4169,870.7393,2
6,388.6363,449.9732,3
6,0.3782,907.9433,5
6,155.9263,90.2131,1
6,472.5734,973.9867,2
6,880.6261,493.3228,4
6,174.224,877.2679,5
6,917.705,301.9719,6
6,204.3823,705.6601,5
9,930.0747,945.8234,7
9,832.3507,473.3552,4
9,883.2276,531.3623,4
9,478.6762,671.2126,3
9,930.0747,945.8234,7
9,39.585,494.3668,1
9,298.295,51.6817,1
9,478.6762,671.2126,3
9,177.6703,131.2184,1
9,341.823,995.4419,5
9,213.595,617.0067,3
9,101.0442,907.0532,5
9,478.6762,671.2126,3
9,478.6762,671.2126,3
9,930.0747,945.8234,7
9,421.8127,281.236,9
9,930.0747,945.8234,7
9,930.0747,945.8234,7
9,930.0747,945.8234,7
9,930.0747,945.8234,7
9,421.8127,281.236,9
9,747.4623,216.2514,6
9,478.6762,671.2126,3
9,478.6762,671.2126,3
9,930.0747,945.8234,7
9,528.5371,420.1411,3
9,478.6762,671.2126,3
9,478.6762,671.2126,3
9,930.0747,945.8234,7
9,478.6762,671.2126,3
9,603.2975,201.8325,4
9,930.0747,945.8234,7
9,326.8512,367.0178,9
1,308.376,607.7942,3
1,878.1823,518.9476,4
1,303.8863,706.5871,3
1,444.7571,677.3686,3
1,362.9234,216.5805,1
1,165.1756,185.7552,1
1,954.889,117.2182,6
1,588.4317,364.2068,4
1,309.3684,957.1028,5
1,63.0459,501.9757,8
1,22.4455,970.1571,5
1,86.5609,433.2889,1
1,776.8344,21.1224,6
1,876.2582,960.3273,7
1,864.1895,514.4215,4
1,590.8141,392.1814,4
1,519.7242,942.7259,2
1,538.6059,542.5625,3
1,994.391,368.8567,6
1,508.4239,60.1252,1
1,422.3966,870.6404,2
1,639.2041,729.2403,3
2,275.558,549.0906,3
2,509.6119,393.2337,3
2,97.2836,622.6666,5
2,558.4378,312.4189,4
2,962.1901,525.7808,4
2,572.5734,465.6155,3
2,799.7635,35.4652,6
2,357.0575,626.2324,3
2,954.889,117.2182,6
2,91.7432,699.6836,5
2,149.1517,777.7372,5
2,820.3396,694.5194,7
2,232.3354,623.637,3
2,624.3697,352.0469,4
2,332.8598,142.9294,1
2,862.3595,493.0711,4
2,164.8365,546.546,3
2,181.1415,683.1892,5
2,534.1318,331.3041,4
2,99.5779,884.0021,5
2,311.2278,37.6272,1
3,528.3364,148.8094,9
3,191.7988,449.0936,8
3,174.0851,209.3498,1
3,532.9379,106.1581,9
3,836.4814,126.2388,6
3,71.6633,219.6367,1
3,755.5434,171.1028,6
3,116.5552,635.8442,5
3,946.8173,362.4357,6
3,442.2754,435.4999,3
3,645.2047,943.6486,2
3,439.4509,839.9792,2
3,464.0081,172.9828,9
3,714.2614,734.0635,2
3,86.6087,294.5506,1
3,813.2913,946.6564,7
3,158.7122,757.5822,5
3,207.2442,883.0874,5
3,958.6163,975.9094,7
3,747.2868,450.838,4
3,655.9262,630.1973,3
3,941.5645,724.4557,7
3,747.2868,450.838,4
3,821.331,361.0803,4
3,606.6489,528.4616,3
3,540.4958,797.8781,2
3,611.3872,252.4185,4
3,800.5564,500.5148,4
3,658.0051,790.3962,2
3,996.9725,880.8606,7
3,571.1419,947.5085,2
3,769.1226,407.2762,4
3,996.9725,880.8606,7
3,318.6494,606.935,3
3,199.8617,221.3494,1
3,336.8807,63.6993,1
3,151.661,899.388,5
3,534.3363,60.4871,1
3,513.6569,54.0021,1
3,376.2598,862.3597,5
3,35.6284,968.2699,5
3,578.701,267.5985,4
3,372.7167,687.6624,3
3,765.2185,677.477,4
3,426.8894,967.8395,2
3,291.0002,351.7327,9
3,275.558,549.0906,3
3,512.6899,683.5837,3
3,165.1756,185.7552,1
3,116.5552,635.8442,5
3,433.1122,486.1077,3
3,397.4336,460.8477,3
3,473.4188,432.6649,3
3,286.8452,509.1003,3
3,16.8545,317.1235,1
3,867.629,371.9965,4
3,945.2979,689.2931,7
3,981.6989,669.473,7
4,888.0952,604.5034,4
4,473.5336,906.6844,2
4,906.7554,514.8143,4
4,25.969,130.4518,1
4,387.9526,189.62,1
4,998.0741,497.0561,4
4,127.3022,674.901,5
4,938.6728,546.5973,4
4,174.3433,953.8804,5
4,447.7423,776.7096,3
4,923.3876,157.0058,6
4,261.5343,437.6656,3
4,398.1335,846.9282,2
4,63.0459,501.9757,8
4,833.883,825.3233,7
4,180.382,594.037,3
4,655.4936,133.9456,6
4,149.1517,777.7372,5
4,808.4865,390.3583,4
5,912.8006,387.2479,4
5,596.5821,515.6303,3
5,415.881,454.5168,3
5,528.5371,420.1411,3
5,397.5502,607.1848,3
5,115.0727,572.9613,5
5,649.4115,203.6959,4
5,661.5027,198.2273,6
5,941.5645,724.4557,7
5,22.4455,970.1571,5
5,275.558,549.0906,3
5,583.1502,521.3312,3
5,607.6174,989.4664,2
5,36.4059,925.0447,5
5,151.661,899.388,5
5,344.2118,660.1142,3
5,86.5609,433.2889,1
5,700.0714,193.6119,6
5,199.8617,221.3494,1
5,88.1996,474.0096,8
5,23.6974,463.0432,1
5,948.1121,39.4723,6
5,941.5645,724.4557,7
5,981.433,554.9423,4
5,505.0951,281.461,4
7,806.4122,317.1755,4
7,274.3071,697.8254,3
7,500.1451,894.4058,2
7,500.1451,894.4058,2
7,180.382,594.037,3
7,274.3071,697.8254,3
7,709.4293,879.4223,2
7,401.4366,560.2451,3
7,498.3403,190.2718,9
7,765.6585,105.5169,6
7,211.6891,597.5921,3
7,98.3341,174.6589,1
7,306.2747,531.8312,3
6,693.2989,842.5098,2
6,880.6261,493.3228,4
6,155.9263,90.2131,1
6,371.308,955.488,5
6,290.516,358.388,9
6,850.0107,579.2314,4
6,174.224,877.2679,5
6,998.0741,497.0561,4
6,248.8404,842.3546,5
6,174.224,877.2679,5
6,235.7338,959.6825,5
6,248.5579,884.4178,5
6,953.4606,415.4601,4
1,178.4663,685.9632,5
1,84.9852,607.3869,5
1,102.2373,967.9059,5
1,366.1871,479.7326,3
1,611.3872,252.4185,4
1,350.0659,77.8083,1
1,671.4515,639.5084,3
1,142.5288,442.5649,8
1,746.598,471.5406,4
1,361.3505,845.1154,5
1,139.4508,228.863,1
1,671.4515,639.5084,3
1,99.7013,139.9704,1
1,101.0442,907.0532,5
1,668.5787,728.6061,2
1,274.3071,697.8254,3
1,699.0389,190.3143,6
1,39.585,494.3668,1
1,421.8127,281.236,9
1,808.4865,390.3583,4
1,284.2288,687.3856,3
1,761.1094,160.4631,6
1,578.1862,325.5245,4
1,371.308,955.488,5
1,420.0309,345.0058,9
1,75.7224,530.5046,8
1,981.6989,669.473,7
1,956.0504,153.0032,6
1,294.7627,800.8787,5
1,769.1226,407.2762,4
1,428.8529,42.4578,1
1,55.5928,897.4651,5
1,954.889,117.2182,6
1,341.823,995.4419,5
1,657.1774,174.6117,6
1,502.5909,771.7657,3
1,906.3304,563.6466,4
1,693.2989,842.5098,2
1,101.0442,907.0532,5
1,623.7254,962.3832,2
1,532.9379,106.1581,9
1,57.6486,683.9568,5
1,101.0442,907.0532,5
1,376.2598,862.3597,5
1,224.7195,352.4531,1
1,440.6187,381.0335,3
1,816.4327,210.6787,6
1,903.7394,885.8264,7
1,434.5764,610.6939,3
1,174.3433,953.8804,5
1,142.5288,442.5649,8
1,948.1121,39.4723,6
1,745.1998,831.7203,7
1,403.3879,211.9406,1
1,611.3872,252.4185,4
1,294.5781,589.0204,3
1,235.7338,959.6825,5
1,37.4445,956.8737,5
1,357.0575,626.2324,3
1,139.4508,228.863,1
1,88.1426,696.3656,5
1,652.6092,702.6173,3
1,366.1871,479.7326,3
1,655.4936,133.9456,6
1,925.2291,478.8147,4
1,174.0851,209.3498,1
1,420.8675,433.096,3
2,5.0376,858.498,5
2,674.2297,797.2098,2
2,232.3354,623.637,3
2,355.182,359.307,9
2,693.2989,842.5098,2
2,685.5275,572.2533,4
2,355.182,359.307,9
2,139.579,95.1949,1
2,528.5371,420.1411,3
2,820.3396,694.5194,7
2,623.7254,962.3832,2
2,607.5997,869.9923,2
2,528.5371,420.1411,3
2,578.1862,325.5245,4
2,983.2648,346.8783,6
2,401.4366,560.2451,3
2,724.4686,423.3988,4
2,528.5371,420.1411,3
2,71.8881,357.6921,1
2,997.7879,313.8503,6
2,780.1224,800.3022,7
2,685.5632,491.3669,4
2,370.7358,415.4988,3
2,813.2913,946.6564,7
2,401.4366,560.2451,3
2,977.6678,159.4324,6
2,253.2081,191.1772,1
2,99.7013,139.9704,1
3,572.5734,465.6155,3
3,284.1114,286.3016,1
3,174.3433,953.8804,5
3,550.5723,777.2307,2
3,127.3022,674.901,5
3,114.7889,78.2924,1
3,228.658,488.8749,3
3,336.8807,63.6993,1
3,769.1226,407.2762,4
3,532.0794,239.966,4
3,587.1224,635.9472,3
3,420.8675,433.096,3
3,462.302,920.632,2
3,139.579,95.1949,1
3,983.0622,832.0158,7
3,37.4445,956.8737,5
3,444.7571,677.3686,3
3,747.4623,216.2514,6
3,709.4293,879.4223,2
3,264.2108,335.518,9
3,532.9379,106.1581,9
3,339.4912,851.8631,5
3,413.3508,773.1555,3
3,336.8807,63.6993,1
3,623.2926,11.0458,6
3,284.7704,788.6346,5
3,984.3352,264.4669,6
3,290.516,358.388,9
